customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,Cuentas_Diarias,account.Charges.Total
1932-UEDCX,no,male,1,yes,no,33,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),100.6,3.35,3270.25
1934-MKPXS,no,male,0,yes,yes,33,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),20.1,0.67,620.55
1934-SJVJK,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.15,0.67,20.15
1935-IMVBB,no,male,0,yes,no,56,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,mailed check,89.7,2.99,4952.95
1936-CZAKF,no,male,0,yes,no,49,no,no,dsl,no,yes,no,no,yes,yes,two year,no,credit card (automatic),49.65,1.66,2409.9
1936-UAFEH,no,female,0,no,no,68,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,no,credit card (automatic),110.25,3.68,7279.35
1937-OTUKY,no,female,0,yes,no,72,yes,yes,fiber optic,yes,no,yes,yes,yes,no,two year,yes,bank transfer (automatic),98.2,3.27,7015.9
1941-HOSAM,no,male,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,90.1,3.0,90.1
1942-OQFRW,no,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,44.0,1.47,44.0
1945-XISKS,no,female,0,yes,no,67,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.65,0.65,1335.2
1950-KSVVJ,no,female,0,yes,no,45,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,mailed check,113.3,3.78,5032.25
1951-IEYXM,no,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),90.6,3.02,6441.85
1952-DVVSW,no,female,0,yes,no,10,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.1,0.67,184.4
1955-IBMMB,no,male,0,no,no,59,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),20.2,0.67,1192.3
1956-YIFGE,no,male,0,yes,yes,22,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,mailed check,100.05,3.34,2090.25
1958-RNRKS,no,male,0,yes,no,30,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,49.9,1.66,1441.95
1960-UOTYM,no,male,0,yes,yes,52,yes,no,dsl,yes,yes,yes,no,yes,yes,two year,no,electronic check,79.2,2.64,4016.3
1960-UYCNN,no,male,0,no,no,10,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,95.25,3.18,1021.55
1963-SVUCV,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.3,1.51,45.3
1963-VAUKV,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.4,0.68,20.4
1964-SVLEA,no,male,0,no,no,20,yes,no,no,no,no,no,no,no,no,one year,yes,mailed check,19.7,0.66,415.9
1965-AKTSX,yes,female,1,no,no,14,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,78.95,2.63,1101.85
1965-DDBWU,yes,male,0,no,no,16,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,credit card (automatic),89.05,2.97,1448.6
1970-KKFWL,no,female,0,no,no,35,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),23.3,0.78,797.1
1971-DTCZB,no,female,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),90.95,3.03,6468.6
1972-XMUWV,no,female,0,yes,no,65,yes,no,dsl,no,no,no,yes,yes,no,two year,yes,credit card (automatic),59.8,1.99,3808.2
1976-AZZPJ,no,male,0,yes,no,7,no,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,34.2,1.14,256.6
1976-CFOCS,yes,female,1,yes,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,46.0,1.53,46.0
1977-STDKI,yes,female,1,no,no,1,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,73.0,2.43,73.0
1980-KXVPM,yes,female,1,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),75.05,2.5,256.25
1981-INRFU,yes,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.75,2.66,164.5
1982-FEBTD,no,female,0,yes,yes,23,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card (automatic),25.6,0.85,514.75
1984-FCOWB,yes,female,0,yes,no,70,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,electronic check,109.5,3.65,7674.55
1984-GPTEH,no,female,0,no,no,29,yes,yes,no,no,no,no,no,no,no,month-to-month,no,electronic check,25.15,0.84,702.0
1985-MBRYP,no,female,0,no,no,43,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),19.65,0.65,779.25
1986-PHGZF,no,male,1,no,no,18,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),58.4,1.95,964.9
1987-AUELQ,no,female,0,yes,no,71,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.05,0.84,1873.7
1989-PRJHP,yes,male,1,yes,no,27,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.5,2.52,1893.95
1991-VOPLL,no,female,0,no,no,9,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.05,0.64,157.65
1996-DBMUS,no,female,1,yes,no,48,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),70.65,2.36,3545.05
1998-VHJHK,no,female,0,no,no,27,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.15,0.64,501.35
2000-DHJUY,no,female,1,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),92.2,3.07,6474.45
2000-MPKCA,no,female,0,no,no,58,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,electronic check,107.75,3.59,6332.75
2001-EWBQU,no,female,0,no,no,60,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,no,electronic check,104.7,3.49,6333.8
2001-MCUUW,no,male,0,no,no,46,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,no,electronic check,108.65,3.62,4903.2
2002-MZHWP,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.5,0.68,20.5
2003-CKLOR,yes,male,0,no,no,66,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,no,electronic check,99.5,3.32,6710.5
2004-OCQXK,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,81.95,2.73,81.95
2005-DWQZJ,no,female,0,yes,yes,8,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.05,0.64,201.7
2007-QVGAW,no,female,0,yes,yes,68,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),19.35,0.64,1292.65
2011-TRQYE,yes,male,0,no,no,18,no,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),33.5,1.12,600.0
2012-NWRPA,yes,female,1,yes,no,11,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,99.55,3.32,1131.2
2013-SGDXK,yes,female,0,no,no,1,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,no,electronic check,84.3,2.81,84.3
2014-MKGMH,no,female,0,no,no,46,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,101.1,3.37,4674.4
2017-CCBLH,no,female,0,no,no,8,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.0,0.67,141.6
2018-PZKMU,no,male,0,yes,yes,9,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,no,electronic check,103.1,3.44,970.45
2018-QKYGT,no,male,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,81.05,2.7,81.05
2019-HDCZY,no,male,0,yes,no,63,yes,yes,fiber optic,no,no,yes,no,yes,yes,two year,no,electronic check,102.6,3.42,6296.75
2023-VQFDL,no,male,0,no,no,18,yes,no,no,no,no,no,no,no,no,month-to-month,no,electronic check,19.0,0.63,348.8
2024-BASKD,yes,female,0,no,no,1,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,74.6,2.49,74.6
2025-JKFWI,yes,male,0,no,no,13,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,mailed check,99.0,3.3,1301.7
2026-TGDHM,yes,female,0,no,no,7,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.3,2.64,523.15
2027-CWDNU,no,male,0,yes,yes,18,yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,electronic check,85.6,2.85,1601.5
2027-DNKIV,no,male,0,yes,yes,37,yes,no,dsl,yes,no,yes,yes,no,no,one year,yes,mailed check,58.75,1.96,2203.1
2027-FECZV,yes,male,0,no,no,12,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.7,3.56,1253.9
2027-OAQQC,yes,female,0,no,no,43,no,no,dsl,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),49.05,1.64,2076.2
2027-WKXMW,no,female,0,yes,no,63,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,108.75,3.62,6871.7
2030-BTZRO,no,male,0,yes,yes,6,yes,no,no,no,no,no,no,no,no,two year,yes,credit card (automatic),20.4,0.68,107.6
2034-CGRHZ,yes,male,1,no,no,24,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),102.95,3.43,2496.7
2034-GDRCN,yes,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,90.4,3.01,168.2
2037-SGXHH,yes,male,0,yes,yes,38,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,94.65,3.16,3624.3
2037-XJFUP,yes,male,0,yes,no,33,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,electronic check,95.8,3.19,3036.75
2038-LLMLM,no,female,0,no,no,48,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,103.85,3.46,4946.05
2038-OEQZH,no,male,0,no,no,4,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,no,electronic check,86.05,2.87,308.1
2038-YSEZE,no,female,0,no,no,29,yes,yes,dsl,yes,yes,no,yes,no,no,month-to-month,no,mailed check,67.45,2.25,1801.1
2039-JONDJ,no,male,0,no,no,27,yes,no,dsl,yes,yes,no,no,no,no,one year,no,bank transfer (automatic),55.45,1.85,1477.65
2040-LDIWQ,no,male,0,yes,yes,65,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),84.2,2.81,5324.5
2040-OBMLJ,no,male,0,no,no,31,yes,yes,fiber optic,no,no,no,yes,no,no,one year,no,credit card (automatic),81.7,2.72,2548.65
2040-VZIKE,no,female,0,yes,no,49,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,mailed check,100.85,3.36,4847.35
2040-XBAVJ,no,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),114.45,3.82,8100.55
2041-JIJCI,no,female,0,no,no,5,yes,yes,dsl,no,yes,no,no,no,yes,month-to-month,yes,electronic check,64.0,2.13,370.25
2043-WVTQJ,no,male,0,yes,no,1,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,mailed check,55.7,1.86,55.7
2045-BMBTJ,no,female,1,no,no,33,no,no,dsl,yes,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),59.45,1.98,1884.65
2049-BAFNW,no,female,0,no,no,1,no,no,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,35.9,1.2,35.9
2050-ONYDQ,no,female,0,yes,yes,65,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),26.0,0.87,1654.85
2054-PJOCK,no,female,0,no,no,60,yes,yes,dsl,no,no,yes,yes,yes,yes,one year,no,credit card (automatic),80.55,2.68,4847.05
2055-BFOCC,no,male,1,yes,no,63,yes,no,dsl,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),84.0,2.8,5329.55
2055-PDADH,yes,female,1,no,no,3,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.4,2.35,204.7
2055-SIFSS,no,female,1,yes,no,55,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),51.65,1.72,2838.55
2056-EVGZL,no,male,0,yes,yes,68,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),105.75,3.52,7322.5
2057-BOYKM,no,female,1,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,no,no,two year,yes,bank transfer (automatic),96.6,3.22,6827.5
2057-ZBLPD,yes,female,0,yes,no,21,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,86.5,2.88,1808.7
2058-DCJBE,yes,male,0,no,no,5,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.75,2.33,324.6
2061-VVFST,no,female,0,yes,no,37,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),19.5,0.65,805.2
2065-MMKGR,no,female,0,no,no,29,yes,yes,dsl,no,no,no,no,yes,yes,one year,yes,credit card (automatic),71.0,2.37,2080.1
2067-QYTCF,no,female,0,yes,no,64,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,111.15,3.7,6953.4
2068-WWXQZ,no,male,0,no,no,46,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),20.05,0.67,902.0
2070-FNEXE,yes,female,1,no,no,7,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),76.45,2.55,503.6
2070-XYMFH,no,female,1,no,no,23,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,79.35,2.64,1835.3
2072-ZVJJX,no,male,0,yes,no,68,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),25.25,0.84,1728.2
2073-QBVBI,no,female,0,yes,no,41,no,no,dsl,no,yes,no,yes,no,no,one year,no,mailed check,35.45,1.18,1391.65
2074-GKOWZ,yes,male,0,yes,yes,2,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),89.55,2.98,185.55
2074-GUHPQ,no,female,0,no,yes,17,yes,yes,fiber optic,no,yes,yes,yes,no,no,month-to-month,yes,credit card (automatic),92.7,3.09,1556.85
2075-PUEPR,no,male,0,yes,yes,55,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),19.35,0.64,1153.25
2075-RMJIK,no,female,0,yes,yes,5,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,49.4,1.65,232.55
2077-DDHJK,no,female,0,yes,no,68,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,no,credit card (automatic),70.9,2.36,4911.35
2077-MPJQO,no,male,1,yes,no,7,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.4,2.51,533.05
2079-FBMZK,yes,female,0,no,no,6,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.25,2.31,418.4
2080-CAZNM,no,female,1,no,no,41,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.4,3.48,4133.95
2080-GKCWQ,no,male,0,no,no,2,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,74.95,2.5,151.75
2080-SRCDE,no,female,0,no,yes,1,yes,yes,no,no,no,no,no,no,no,month-to-month,no,mailed check,25.4,0.85,25.4
2081-KJSQF,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.25,0.68,20.25
2081-VEYEH,no,male,0,no,no,3,yes,no,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,107.95,3.6,318.6
2082-CEFLT,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.6,1.52,45.6
2082-OJVTK,yes,male,0,yes,yes,29,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,89.2,2.97,2698.35
2085-BOJKI,no,male,0,yes,no,17,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),96.65,3.22,1588.25
2085-JVGAD,no,male,0,yes,no,37,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),20.35,0.68,697.65
2087-QAREY,no,female,0,yes,no,22,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,mailed check,54.7,1.82,1178.75
2088-IEBAU,no,female,0,no,no,68,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,88.15,2.94,6148.45
2091-GPPIQ,no,female,0,yes,yes,72,yes,yes,dsl,no,yes,no,yes,yes,yes,two year,yes,electronic check,78.95,2.63,5730.15
2091-MJTFX,yes,female,0,yes,yes,30,no,no,dsl,no,no,no,yes,yes,yes,month-to-month,no,credit card (automatic),51.2,1.71,1561.5
2091-RFFBA,yes,female,1,no,no,31,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.9,2.46,2217.15
2096-XOTMO,no,female,0,yes,yes,16,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.35,0.64,275.9
2097-YVPKN,no,male,0,no,no,65,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,25.75,0.86,1654.75
2100-BDNSN,yes,female,0,yes,no,5,yes,yes,dsl,no,no,yes,yes,yes,no,month-to-month,no,bank transfer (automatic),67.95,2.26,350.3
2101-RANCD,no,female,0,no,no,55,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,73.1,2.44,4144.9
2103-ZRXFN,no,male,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,50.75,1.69,50.75
2105-PHWON,no,female,0,yes,no,33,yes,yes,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,credit card (automatic),95.0,3.17,3008.15
2107-FBPTK,no,female,1,no,no,30,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.1,3.47,3121.1
2108-GLPQB,no,male,0,yes,no,25,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,no,credit card (automatic),55.55,1.85,1405.3
2108-XWMPY,yes,male,0,no,no,3,no,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,35.45,1.18,106.85
2108-YKQTY,yes,female,0,no,no,4,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),50.7,1.69,151.3
2111-DWYHN,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,21.1,0.7,21.1
2114-MGINA,yes,female,0,no,no,14,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,mailed check,89.8,2.99,1129.1
2115-BFTIW,yes,male,0,no,no,25,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,70.95,2.37,1767.35
2120-SMPEX,no,male,0,no,no,25,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.15,0.67,536.35
2121-JAFOM,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),115.55,3.85,8312.4
2122-SZZZD,no,male,0,no,no,44,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),19.5,0.65,835.5
2122-YWVYA,no,female,0,no,no,18,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,75.4,2.51,1380.4
2123-AGEEN,no,female,1,no,no,7,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,84.35,2.81,609.65
2123-VSCOT,no,female,0,yes,yes,59,yes,yes,dsl,no,no,yes,yes,yes,no,two year,yes,bank transfer (automatic),72.1,2.4,4194.85
2126-GSEGL,no,female,0,yes,no,70,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),84.8,2.83,5917.55
2129-ALKBS,no,female,0,yes,yes,40,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,electronic check,26.2,0.87,1077.5
2133-TSRRM,no,female,0,no,yes,34,yes,no,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),105.35,3.51,3688.6
2135-DQWAQ,no,female,0,no,no,5,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,mailed check,85.3,2.84,420.45
2135-RXIHG,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.65,1.52,45.65
2137-DQMEV,no,male,0,yes,yes,68,no,no,dsl,yes,yes,no,no,yes,no,one year,no,mailed check,44.8,1.49,2983.65
2138-VFAPZ,no,female,0,yes,yes,14,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,19.7,0.66,263.65
2139-FQHLM,no,male,0,no,no,19,yes,no,fiber optic,no,no,yes,yes,yes,no,month-to-month,no,mailed check,89.95,3.0,1682.4
2141-RRYGO,yes,female,0,no,no,4,yes,no,dsl,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),68.65,2.29,261.25
2143-LJULT,no,female,0,yes,no,67,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card (automatic),25.25,0.84,1733.15
2144-BFDSO,no,female,1,yes,no,50,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,no,bank transfer (automatic),108.75,3.62,5431.9
2144-ESWKO,no,male,0,no,no,43,no,no,dsl,yes,no,yes,no,no,no,one year,yes,credit card (automatic),35.2,1.17,1463.7
2146-EGVDT,no,male,0,yes,yes,59,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.3,0.64,1192.7
2150-OEGBV,no,male,0,no,no,27,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),20.1,0.67,562.6
2150-UWTFY,yes,female,0,yes,yes,22,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,mailed check,61.15,2.04,1422.05
2150-WLKUW,no,female,0,yes,no,40,yes,yes,dsl,no,yes,no,no,yes,no,one year,no,bank transfer (automatic),63.9,2.13,2635.0
2153-MREFK,yes,female,0,yes,no,37,yes,yes,fiber optic,yes,no,yes,yes,no,yes,one year,yes,electronic check,99.2,3.31,3754.6
2154-KVJFF,yes,female,0,no,no,15,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,79.75,2.66,1111.85
2155-AMQRX,no,female,0,no,no,28,yes,yes,dsl,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),54.9,1.83,1505.15
2157-MXBJS,yes,male,0,yes,no,13,yes,yes,dsl,no,no,yes,no,yes,yes,one year,yes,mailed check,75.3,2.51,989.45
2159-TURXX,no,male,0,no,no,5,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),20.05,0.67,95.55
2160-GPFXD,no,male,0,yes,yes,54,yes,yes,dsl,yes,yes,no,yes,no,no,two year,yes,credit card (automatic),65.65,2.19,3566.7
2162-FRZAA,no,male,0,yes,yes,63,no,no,dsl,no,yes,yes,yes,no,no,two year,no,bank transfer (automatic),39.35,1.31,2395.05
2164-SOQXL,no,female,0,yes,yes,20,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.05,0.67,406.05
2165-VOEGB,yes,female,0,no,yes,46,yes,no,fiber optic,yes,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),105.2,3.51,4822.85
2167-FQSTQ,no,female,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,92.4,3.08,6786.1
2169-RRLFW,no,female,0,yes,no,71,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.6,0.85,1888.25
2171-UDMFD,no,male,0,yes,yes,32,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),19.45,0.65,674.55
2172-EJXVF,no,female,1,no,no,71,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,105.9,3.53,7521.95
2176-LVPNX,no,female,1,no,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,89.85,2.99,6293.45
2176-OSJUV,no,male,0,yes,no,71,yes,yes,dsl,yes,yes,no,yes,no,no,two year,no,bank transfer (automatic),65.15,2.17,4681.75
2178-PMGCJ,no,male,0,no,no,22,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.7,2.32,1490.4
2180-DXNEG,yes,female,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,96.0,3.2,1062.1
2181-TIDSV,no,male,0,yes,yes,68,yes,no,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),19.95,0.66,1303.25
2181-UAESM,no,male,0,no,no,2,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,electronic check,53.45,1.78,119.5
2186-QZEYA,no,female,1,no,no,29,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),58.55,1.95,1718.95
2187-LZGPL,yes,female,0,no,no,7,no,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),40.1,1.34,293.3
2187-PKZAY,no,male,0,no,no,12,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),79.95,2.66,1043.4
2188-SXWVT,no,female,0,no,no,34,yes,no,dsl,yes,yes,no,no,no,no,one year,no,mailed check,55.0,1.83,1885.15
2189-UXTKY,yes,female,0,yes,no,22,yes,yes,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,electronic check,79.2,2.64,1742.75
2189-WWOEW,yes,female,0,no,yes,15,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),85.9,2.86,1269.55
2190-BCXEC,no,female,0,yes,no,40,yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),78.85,2.63,3126.85
2190-PHBHR,no,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,no,no,no,yes,two year,yes,credit card (automatic),94.45,3.15,6921.7
2192-CKRLV,no,female,0,yes,no,72,no,no,dsl,yes,yes,yes,no,no,yes,two year,yes,electronic check,49.2,1.64,3580.95
2192-OZITF,no,female,0,no,no,45,yes,yes,dsl,yes,no,no,yes,no,yes,two year,no,mailed check,73.55,2.45,3349.1
2193-SFWQW,no,male,0,yes,yes,72,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),111.95,3.73,8033.1
